,date,sentiment_score,content,source
22018,2019-06-25,0.424656,据美港电讯消息，法国负责数据事务的高官Cedric O表示，Facebook已同意将其平台上发表仇恨言论的嫌疑人的身份信息提交给法国法院，Cedric O还强调称，这是全球首例。,10jqka
80629,2019-06-25,0.984256,  【分析师：特斯拉股价回调为买入机会 长期需求仍强劲】美港电讯25日讯，特斯拉股票从387美元的历史巅峰下跌至今年5月创下的新低176美元。SeekingAlpha分析师认为市场开始担心特斯拉近期策略的效率问题，例如推出平价版Model 3。此外，分析师认为，特斯拉近期的自燃事故以及2019年第一季度增长放缓，导致市  场投资者纷纷担心其需求问题。但是，特斯拉的品牌知名度仍在不断增长。实际上，特斯拉推出Model 3提高了广告总投资回报率，大幅减少了单位成本。分析师认为特斯拉调整定价策略的方向是正确的，相信长期需求仍然强劲，近期的估值显示买入吸引。,sina
22241,2019-06-25,0.363361,据美港电讯25讯，截至6月25日午间，港股主板半日沽空总金额为52.83亿港元，主板沽空占总成交金额的12.12%。内银股早盘表现疲软，板块整体跌逾4%，蓝筹股榜单中，建设银行（00939.HK）居首位，沽空金额报3.2亿港元，沽空4840.6万股；工商银行（01...,10jqka
53683,2019-06-27,0.135976,【SWIFT:5月人民币国际支付占比升至四个月高点 国际排名维持第五】环球同业银行金融电讯协会(SWIFT)最新报告称，5月人民币连续第七个月维持国际支付第五大最活跃货币，其份额从4月的1.88%小升至1.95%，创四个月新高。数据并显示，主要货币的支付价值排名中，5月美元、欧元和英镑分别以40.00%、34.42%和6.66%的占比位居前三，日元以3.18%的占比排在第四。（金十数据）,eastmoney
81553,2019-06-27,0.0737317,【SWIFT：5月人民币国际支付占比升至四个月高点 国际排名维持第五】环球同业银行金融电讯协会(SWIFT)最新报告称，5月人民币连续第七个月维持国际支付第五大最活跃货币，其份额从4月的1.88%小升至1.95%，创四个月新高。数据并显示，主要货币的支付价值排名中，5月美元、欧元和英镑分别以40.00%、34.42%和6.66%的占比位居前三，日元以3.18%的占比排在第四。,sina
81876,2019-06-28,0.667501,俄罗斯将在六月将石油减产幅度略微超出OPEC+的要求。（国际文传电讯社）,sina
45326,2019-06-28,0.986494,云财经讯，据CNBC报道，SpaceX在完成第二轮融资的一个月后，又开始了新一轮的融资。根据CNBC看到的一份文件，SpaceX周一提交了最新一轮融资的文件，寻求融资3.142亿美元，每股价格214美元。一旦完成融资，SpaceX 2019的总融资额将达到13.3亿美元。目前，该公司拒绝就此事置评。美港电讯获悉，今年早些时候，SpaceX进行了4.86亿美元以及5.36亿美元的两轮融资，在最新一轮融资前，该公司的估值已经高达333亿美元。,yuncaijing
54201,2019-06-28,0.959671,【药品带量采购降药价 有的药价从300多元降到10多元】北京、上海、天津、重庆和沈阳、大连、厦门、广州、深圳、成都、西安11个城市联合开展的国家组织药品集中采购和使用试点，已经正式上线3个月。通过带量采购，25个中选药品平均降幅52%，最大降幅超过90%，降价效应显著。（新华每日电讯）,eastmoney
24269,2019-07-03,0.302812,据英国《每日电讯报》网站报道，英国监管机构将考虑阻止科技巨头在其应用间共享用户数据，并使它们更难收购规模较小的竞争对手。,10jqka
24480,2019-07-03,0.545983,据美港电讯消息，一些企业今年正在减少股票回购，这可能会使美国股市失去一个支柱。数据显示，股票回购活动出现七个季度以来的首次萎缩，标普500指数成份股公司今年前三个月共斥资2058亿美元回购股票，低于去年第四季度创纪录的2230亿美元。,10jqka
25297,2019-07-05,0.451478,巴库7月3日REPORT.AZ网援引国际文传电讯社消息，摩根士丹利分析师下调了今年下半年油价预测。布伦特原油平均价格从此前预测的每桶67.5美元下调到65美元。美国原油WTI从每桶65美元下调至60美元。,10jqka
57376,2019-07-09,0.299855,【香港恒生指数开盘跌0.11% 吉利汽车大跌近6%】7月9日，香港恒生指数开盘跌0.11%，电讯、能源板块涨幅居前。吉利汽车大跌近6%，安踏体育复牌跌2.44%。（证券时报）,eastmoney
48462,2019-07-10,0.908016,云财经讯，据《澳门日报》报道，日前，澳门电讯网络服务副总裁梁沛雄表示，2019下半年将部署5G网络，若特区政府能够推出牌照申请，按计划2020年可推出5G服务。（中新网）,yuncaijing
87283,2019-07-10,0.891581,【澳门电讯下半年部署5G网络 拟2020年推5G服务】 据《澳门日报》报道，日前，澳门电讯网络服务副总裁梁沛雄表示，2019下半年将部署5G网络，若特区政府能够推出牌照申请，按计划2020年可推出5G服务。,sina
88930,2019-07-13,0.0496186,【德意志银行剥离资产之后遗留风险或将持续存在】美港电讯13日讯，德意志银行（DB.N）首席财务官詹姆斯·冯莫尔特克表示通过坏账银行，公司可以比竞争对手更快的处置这些资产，不过，即使该行希望迅速从其资产负债表剥离实物资产，但监管法规要求其在处置后多年内持有资本以备这些资产的亏损。对此加拿大皇家银行Anke Reingen表示，这可能对其十分不利，因为该行指望缩小现有的财务储备以支付改革费用，几乎没有留下任何出错余地。詹姆斯·冯莫尔特克表示公司正在与监管机构合作，以减轻残留风险规定带来的负担。,sina
49648,2019-07-14,0.0331688,"云财经讯，新华每日电讯刊文称，康得新和獐子岛等违规事件反映出部分上市公司“雷声滚滚”，让投资者“耳鸣心痛”。加强资本市场“全链条”监管，要覆盖上市公司全生命周期。上市公司从申请首发上市、再融资、资产重组、减持、举牌到退市，无不涉及公众利益。近年来,对于规范上市公司停复牌制度等已取得一定成效,但在公司治理、信息披露、内部控制等方面,还需进一步改善。",yuncaijing
58750,2019-07-14,0.0406213,【新华每日电讯：加强“全链条”监管促资本市场正本清源】从涉嫌虚增利润119亿元、年报存在虚假记载和重大遗漏的康得新公司，到涉嫌财务造假、虚假记载、扇贝“跑了又回来”的獐子岛公司，7月以来资本市场的两起大案引发广泛关注。目前，两家公司均面临监管部门的顶格处罚。而在“天量”“奇葩”违规事件的背后，对于资本市场亟待加强“全链条”监管的市场关切，也愈发强烈。（新华每日电讯）,eastmoney
89086,2019-07-14,0.0513326,【加强“全链条”监管 促资本市场正本清源】康得新和獐子岛等违规事件反映出部分上市公司“雷声滚滚”，让投资者“耳鸣心痛”。加强资本市场“全链条”监管，要覆盖上市公司全生命周期。上市公司从申请首发上市、再融资、资产重组、减持、举牌到退市，无不涉及公众利益。近年来，对于规范上市公司停复牌制度等已取得一定成效，但在公司治理、信息披露、内部控制等方面，还需进一步改善。（新华每日电讯）,sina
27939,2019-07-15,0.0249584,据美与电讯消息，5家及1家公司上市。房地产开发公司中梁控股今日定价5.55港元/股，接近招股区间的下限，公开发售录得足额认购。民办商科高等教育集团中汇集团今日定价2.85港元/股，集资净额约为6.29亿元，公开发售录得超额认购1.42倍。,10jqka
28619,2019-07-17,0.846753,据美港电讯消息，谷歌禁止触宝科技进入Play Store与广告平台。 ,10jqka
29276,2019-07-20,0.563595,英国新首相下周上任后，将决定是否让中国电讯设备商华为参与5G网络的建设。国会一个委员会敦促新首相尽快决定，以免影响与外国的关系。,10jqka
30183,2019-07-24,0.629458,"Facebook盘前跌1.55%，该公司或分别与美国证监会和美国联邦贸易委员会达成和解协议。（美港电讯）
",10jqka
94196,2019-07-25,0.882453,Sprint涨超8%，T-Mobile US涨近3%，有消息称美国司法部或将于周四与这两家公司达成协议。（美港电讯）,sina
62426,2019-07-26,0.0543804,【香港恒生指数收盘跌0.69% 中国铁塔跌近3%】7月26日，香港恒生指数收盘跌0.69%，报28397.74点。恒生国企指数跌0.71%。医药股走弱，石药集团跌2%。电讯股普跌，中国铁塔跌近3%。（证券时报网）,eastmoney
62472,2019-07-26,0.156202,【传特斯拉与上海华谊集团合作生产电池用于国产车型】美港电讯26日讯，有消息人士爆料称，特斯拉(TSLA.O)将与上海华谊集团合资生产电池，用于上海工厂的国产车上。如果消息属实，至此特斯拉国产车型的电池之谜也最终尘埃落定。(亿欧),eastmoney
98844,2019-08-06,0.401475,【苹果股价大跌5.23% 港股产业链概念股普遍走低】隔夜美股市场上，苹果大跌5.23%，报193.34美元，股价跌破200美元关口，市值缩水至8737.38亿美元。受此影响，今日港股市场上的苹果产业链概念股全线走低。板块内富智康集团跌7%，高伟电子跌7.44%；两只蓝筹股瑞声科技、舜宇光学科技分别跌4.82%和5.05%，在蓝筹股中跌幅居前。此外，丘钛科技、伟仕佳杰、数码通电讯、巨腾国际、荣阳实业也纷纷跟跌。,sina
65537,2019-08-06,0.900737,【“触电”之后 阿克苏苹果“熟”了】盛夏时节，距离苹果采摘期还有2个多月。阿克苏市信康农副产品专业合作社早早就与阿里巴巴天猫商城、京东商城、云集微店等签订了供货协议。董事长朱学森告诉记者，一周来，合作社与多家大型电商签订了总价值1000万元的订单，预计今年苹果销售量至少增加1000吨。（新华每日电讯）,eastmoney
66403,2019-08-09,0.622198,【恒生指数收跌0.69% 电讯板块逆市飘红】8月9日，恒生指数收跌0.69%，报25939.30点。地产板块领跌，电讯板块逆市飘红，中国移动涨近3%。,eastmoney
68163,2019-08-15,0.242025,【香港恒生指数翻红 早盘一度跌1.6%】香港恒生指数翻红，早盘一度跌1.6%。地产、电讯、消费服务业等板块领涨。,eastmoney
36140,2019-08-16,0.961382,据外媒调查的800家对冲基金中，谷歌的同业公司平均每家拥有4家对冲基金对其持股比例超过5%，远低于谷歌的33家。对冲基金Nine mast Capital是对谷歌持股最多的公司之一，其公开持有的44%的股权价值2.81亿美元。（美港电讯）,10jqka
36144,2019-08-16,0.396184,苹果新iPhone似乎与8月16日正式发售的华为5G终端差距越来越远。业内预计，“新苹果”（iPhone11）系列不仅今年的销量将创中国市场新低，明年才姗姗来迟的5G终端也难以挽回颓势。（美港电讯）,10jqka
68774,2019-08-17,0.946973,【周三美股暴跌之际特朗普和努钦均与三家大行高管进行了沟通】据报道，当地时间周三，美国总统特朗普与摩根大通(JPM.N)CEO戴蒙、美国银行(BAC.N)董事长兼CEO莫伊尼汉和花旗集团(C.N)CEO考伯特进行了通话，当日道指暴跌800点，创下去年十月以来最大单日跌幅。此外，知情人士透露称，美国财长努钦也按此前计划在华盛顿与这三位大行高管举行了会议，会议内容主要涉及银行保密和洗钱。目前，美国财政部和上述三家银行均拒绝就此事置评。美港电讯获悉，头部银行可谓美股“跌势救火队”，去年圣诞节前几周美股大幅下跌之际，努钦也曾致电美国头部银行高管，意在缓和金融市场的不安。（美港电讯）,eastmoney
68899,2019-08-18,0.0295538,【骑共享单车闯红灯上“失信黑名单” 要防信用惩戒扩大化】哪些失信行为会被纳入信用记录，失信到什么程度会被列入“黑名单”，列入“黑名单”后将受到哪些制约和惩戒，这些都要有明确的法定依据。在法治框架内精准惩戒，不泛化、扩大化，不误伤民众，失信“黑名单”才有权威性，社会信用体系才能发挥应有作用。（新华每日电讯）,eastmoney
38383,2019-08-22,0.855375,8月21日，为推动粤港澳大湾区5G产业发展，打造国际科技创新中心，中国移动香港、中国移动广东、澳门电讯和广东省通信行业协会共同倡导成立“大湾区5G产业联盟”。（证券日报）,10jqka
39928,2019-08-28,0.587974,机构调查：标普500指数将在2019年年底前涨至2925点，与5月调查结果一致。（美港电讯）,10jqka
40689,2019-08-29,0.417309,环球同业银行金融电讯协会(SWIFT)最新报告称，7月人民币国际支付排名下降一位，成为第六大最活跃货币，此前保持八个月第五位；人民币国际支付份额从6月的1.99%下降至1.81%。,10jqka
108836,2019-08-29,0.884897,  【SWIFT：7月人民币为国际支付第六大活跃货币 份额为1.81%】29日，环球同业银行金融电讯协会（SWIFT）发布人民币追踪8月报告。报告表示，2019年7月，人民币在国际支付货币排名中下跌了一位，成为国际支付第六大活跃货币（按境内和国际支付货币中的份额），份额为1.81%。加元以1.82%的份额赶超人民币。总体而言，人民币支付金额相比2019年6月增长0.33%，而所有货币的支付总额增长9.72%。,sina
