,date,sentiment_score,content,source
51580,2019-06-20,0.927803,【中国铁建将与吉林省开展全面深入合作】昨日，吉林省省委书记巴音朝鲁，省委副书记、省长景俊海在长春会见了中国铁建股份有限公司党委书记、董事长陈奋健。巴音朝鲁表示，希望中国铁建继续发挥资金、技术、管理等方面优势，积极参与吉林省经济社会建设，在原有基础上，进一步深化双方合作。（中国证券网）,eastmoney
21070,2019-06-20,0.587732,据吉林日报6月20日消息，昨日，吉林省省委书记巴音朝鲁，省委副书记、省长景俊海在长春会见了中国铁建股份有限公司党委书记、董事长陈奋健。巴音朝鲁表示，希望中国铁建继续发挥资金、技术、管理等方面优势，积极参与吉林省经济社会建设，在原有...,10jqka
42915,2019-06-20,0.985535,云财经讯，吉林省委书记巴音朝鲁表示，希望中国铁建继续发挥资金、技术、管理等方面优势，积极参与我省经济社会建设，在原有基础上，进一步深化双方合作。中国铁建董事长陈奋健表示，中国铁建将积极抓住新时代吉林振兴的历史机遇，与吉林开展全面深入合作，进一步加大投资建设力度，推动双方合作再上新台阶。,yuncaijing
21263,2019-06-21,0.569597,中国铁建(01186)公布有关由铁建宇鹏有限公司发行并由该公司担保的8亿美元3.95%的优先担保永续证券的相关内容。,10jqka
79524,2019-06-23,0.955501,【中国铁建：国内首条穿越黄河地铁开通】中国铁建消息，6月23日上午，中国铁建参与投资、建设的兰州轨道交通1号线全线开通试运营。这是甘肃省首条地铁，也是国内首条穿越黄河的地铁线路，穿越黄河的区间隧道是目前国内唯一具备交通功能的黄河隧道。,sina
43577,2019-06-23,0.93111,云财经讯，中国铁建消息，6月23日上午，中国铁建参与投资、建设的兰州轨道交通1号线全线开通试运营。这是甘肃省首条地铁，也是国内首条穿越黄河的地铁线路，穿越黄河的区间隧道是目前国内唯一具备交通功能的黄河隧道。,yuncaijing
80021,2019-06-24,0.967206,【工信部赴湖南调研工业互联网 促进制造业高质量发展】6月22日至23日，工信部来湘调研工业互联网，促进制造业高质量发展。湖南省省长许达哲表示，下一步，湖南省将加快发展人工智能、云计算、大数据等新一代信息技术，积极培育新兴产业。希望工信部在长株潭衡城市群智能制造、智能网联汽车相关产业发展、人工智能与实体经济融合、5G和工业互联网试点示范、中国信息通信研究院中南基地建设、办好2019年世界计算机大会等方面继续给予支持，助推湖南制造业高质量发展。在湘期间，调研组一行赴三一集团、长沙树根互联技术有限公司、中国铁建重工集团等企业调研工业互联网平台推广应用情况，并召开相关企业座谈会听取意见建议。（湖南日报）,sina
52689,2019-06-24,0.963459,【工信部赴湖南调研工业互联网 促进制造业高质量发展】6月22日至23日，工信部来湘调研工业互联网，促进制造业高质量发展。湖南省省长许达哲表示，下一步，湖南省将加快发展人工智能、云计算、大数据等新一代信息技术，积极培育新兴产业。希望工信部在长株潭衡城市群智能制造、智能网联汽车相关产业发展、人工智能与实体经济融合、5G和工业互联网试点示范、中国信息通信研究院中南基地建设、办好2019年世界计算机大会等方面继续给予支持，助推湖南制造业高质量发展。在湘期间，调研组一行赴三一集团、长沙树根互联技术有限公司、中国铁建重工集团等企业调研工业互联网平台推广应用情况，并召开相关企业座谈会听取意见建议。(湖南日报),eastmoney
43868,2019-06-24,0.971415,云财经讯，湖南省省长许达哲表示，下一步，湖南省将加快发展人工智能、云计算、大数据等新一代信息技术，积极培育新兴产业。希望工信部在长株潭衡城市群智能制造、智能网联汽车相关产业发展、人工智能与实体经济融合、5G和工业互联网试点示范、中国信息通信研究院中南基地建设、办好2019年世界计算机大会等方面继续给予支持，助推湖南制造业高质量发展。在湘期间，调研组一行赴三一集团、长沙树根互联技术有限公司、中国铁建重工集团等企业调研工业互联网平台推广应用情况，并召开相关企业座谈会听取意见建议。（湖南日报）,yuncaijing
44023,2019-06-25,0.337428,云财经讯，中国铁建(601186)25日晚公告，近日，公司下属中国铁建投资集团等与唐山市丰润区住房管理中心签订唐山市丰润区棚户区改造项目投资协议，总投资约59.89亿元。此外，公司下属中铁十五局集团近日联合洛阳市规划勘察设计院，中标安阳市龙安区棚户区改造安置房建设项目（地块一）一期（EPC）总承包项目，建设期三年，项目中标额约33亿元，其中，中铁十五局集团份额为32.74亿元。,yuncaijing
44052,2019-06-25,0.550559, 云财经讯，中国铁建子公司联合洛阳规划勘察设计院中标33亿元的安阳安置房合同。,yuncaijing
44055,2019-06-25,0.601893,云财经讯，中国铁建：联合体中标安阳市龙安区棚户区改造安置房建设项目，项目中标金额约33亿元,yuncaijing
22146,2019-06-25,0.182832,中国铁建25日晚公告，近日，公司下属中国铁建投资集团等与唐山市丰润区住房管理中心签订唐山市丰润区棚户区改造项目投资协议，总投资约59.89亿元。此外，公司下属中铁十五局集团近日联合洛阳市规划勘察设计院，中标安阳市龙安区棚户区改造安置房...,10jqka
22172,2019-06-25,0.474993,中国铁建公告，下属中国铁建投资集团有限公司等与唐山市丰润区住房管理中心签订唐山市丰润区棚户区改造项目投资协议。项目采用“投融资+工程总承包（EPC）+固定年化收益”的模式进行项目运作，项目总投资约59.89亿元。,10jqka
80306,2019-06-25,0.537065,中国铁建签订唐山市丰润区棚户区改造项目，总投资约59.89亿元。,sina
80308,2019-06-25,0.517885,中国铁建：联合体中标安阳市龙安区棚户区改造安置房建设项目，项目中标金额约33亿元。,sina
22517,2019-06-26,0.320066,记者从中国铁建获悉，当地时间6月25日，由中国铁建所属中土集团牵头的联营体与阿联酋联邦铁路公司正式签署铁路二期工程B、C两个标段的设计与建造合同。两个标段合计合同金额12.65亿美元，约合43.47亿元人民币。 ,10jqka
23970,2019-07-02,0.154758,中国铁建7月2日晚间发布公告称，下属“铁建国际”与“科特迪瓦建筑与房地产管理公司”签下新城项目商务合同，合同金额约2.35万亿西非法郎（不含税），约折合人民币279.65亿元，约占公司中国会计准则下2018年营业收入的3.83%。,10jqka
46002,2019-07-02,0.632434,云财经讯，中国铁建：新签折合人民币280亿元的科特迪瓦新城项目合同。,yuncaijing
45991,2019-07-02,0.549539,云财经讯，中国铁建公告，近日，公司下属中国铁建国际集团有限公司与科特迪瓦建筑与房地产管理公司签订了新城项目商务合同。本项目为科特迪瓦阿比让Port Bouet 新城5万套住房项目EPC+F(分期融资）商务合同。合同金额约折合人民币279.65亿元，约占公司2018年营业收入的3.83%。,yuncaijing
83520,2019-07-02,0.564299,中国铁建：新签折合人民币280亿元的科特迪瓦新城项目合同。,sina
25449,2019-07-05,0.213523,北京时间5日消息，科特迪瓦政府周四表示，中国铁建宣布与该国签署的23500亿西非法郎（约合人民币279亿元）的房屋建造合同并不存在。,10jqka
86019,2019-07-08,0.986908,【中核集团：携手中国铁建优势互补拓展合作空间】近日，中核集团董事长余剑锋会见了中国铁建股份有限公司董事长陈奋健，副总裁倪真一行。双方就发挥各自优势，拓展合作空间等事项进行了交流。余剑锋表示，中核集团对核电发展充满信心，同时核技术应用领域前景广阔，中核集团与中国铁建优势互补，未来合作空间很大，希望双方可以在环保及核技术应用等领域开展合作。,sina
56963,2019-07-08,0.97215,【泰安市近日召开济南-泰安-曲阜高速磁浮项目及泰安中低速磁浮交通旅游项目汇报会】泰安市市长张涛出席会议并指出，磁浮项目是国家和省确定的重大战略，泰安市要立足省情市情，对项目方案进行全面认真分析研究，围绕项目方案提出准确、客观、可行、有针对性的意见建议，供项目单位参考。希望中国铁建认真研究吸收各部门的合理化意见建议，尽快拿出更加成熟可行的方案，为市委、市政府科学决策提供依据和支持，为推动项目落地奠定基础。(大众网),eastmoney
86227,2019-07-08,0.974686,【泰安市近日召开济南-泰安-曲阜高速磁浮项目及泰安中低速磁浮交通旅游项目汇报会】泰安市市长张涛出席会议并指出，磁浮项目是国家和省确定的重大战略，泰安市要立足省情市情，对项目方案进行全面认真分析研究，围绕项目方案提出准确、客观、可行、有针对性的意见建议，供项目单位参考。希望中国铁建认真研究吸收各部门的合理化意见建议，尽快拿出更加成熟可行的方案，为市委、市政府科学决策提供依据和支持，为推动项目落地奠定基础。（大众网）,sina
87116,2019-07-10,0.525153,【中国铁建：联合中标逾40亿元PPP项目】中国铁建公告，近日，公司下属中国铁建投资集团有限公司等组成联合体中标天津市静海区大邱庄镇农民安置用房PPP项目一标段。项目总投资为40.89亿元，项目合作期22年。,sina
26475,2019-07-10,0.792735,近日，本公司下属中国铁建投资集团有限公司等组成联合体中标天津市静海区大邱庄镇农民安置用房 PPP 项目一标段。项目总投资为40.89 亿元，项目合作期 22 年，其中建设期 5 年，运营期 17 年。,10jqka
57541,2019-07-10,0.530305,【中国铁建：联合中标逾40亿元PPP项目】中国铁建(601186)7月10日晚间公告，近日，公司下属中国铁建投资集团有限公司等组成联合体中标天津市静海区大邱庄镇农民安置用房PPP项目一标段。项目总投资为40.89亿元，项目合作期22年。（证券时报）,eastmoney
28090,2019-07-16,0.267338,中国铁建15日在俄罗斯签署首个房建总承包项目合同，稳步拓展俄罗斯市场。该项目位于莫斯科市，共两栋办公楼，分别为20层和13层，总建筑面积约9.2万平方米。合同金额为67亿卢布（约合1.1亿美元），工期24个月。这是中国铁建在俄罗斯签署的第一个...,10jqka
90387,2019-07-17,0.978675,【中国铁建与海南省签署战略合作协议】近日，中国铁建董事长陈奋健会见海南省长沈晓明并签署战略合作协议。沈晓明表示，双方自2015年签订战略合作框架协议以来，顺利推动了一批优质项目落地。特别欢迎中国铁建这样可依赖的骨干央企深度参与海南各领域的建设，海南将尽最大努力为中国铁建在琼投资建设提供良好环境。,sina
50383,2019-07-17,0.984101, 云财经讯，近日，中国铁建董事长陈奋健会见海南省长沈晓明并签署战略合作协议。沈晓明表示，双方自2015年签订战略合作框架协议以来，顺利推动了一批优质项目落地。特别欢迎中国铁建这样可依赖的骨干央企深度参与海南各领域的建设，海南将尽最大努力为中国铁建在琼投资建设提供良好环境。,yuncaijing
50558,2019-07-17,0.978379,云财经讯，7月17日早，由中国铁建大桥局集团承建的福平铁路平潭海峡公铁两用大桥北东口水道通航孔桥公路梁合龙段完成最后浇筑，标志着大桥平潭段实现全部贯通，为后续架梁铺轨奠定坚实基础。这是我国首座公铁两用跨海大桥，建成后将成为世界上最长的跨海峡公铁两用大桥。大桥建成通车后将实现福州、长乐、平潭三地的互联互通，促进平潭综合实验区成为海峡两岸经贸合作、文化交流和人员往来的重要通道。,yuncaijing
60208,2019-07-18,0.883839,【海南省政府与中国铁建签署战略合作协议】17日上午，海南省政府与中国铁建股份有限公司签署战略合作协议。根据协议，中国铁建将建设海南区域总部基地，平移公路、市政和房建等3个一级施工总承包资质，参与海南交通设施、市政工程、水利工程等领域投资建设和城市综合体开发、棚户区改造、高端康养综合体等业务，并加强与海南省属国有企业合作。(海南日报),eastmoney
91309,2019-07-18,0.897339,【海南省政府与中国铁建签署战略合作协议】17日上午，海南省政府与中国铁建股份有限公司签署战略合作协议。根据协议，中国铁建将建设海南区域总部基地，平移公路、市政和房建等3个一级施工总承包资质，参与海南交通设施、市政工程、水利工程等领域投资建设和城市综合体开发、棚户区改造、高端康养综合体等业务，并加强与海南省属国有企业合作。（海南日报）,sina
50980,2019-07-18,0.938373,云财经讯，17日上午，海南省政府与中国铁建股份有限公司签署战略合作协议。根据协议，中国铁建将建设海南区域总部基地，平移公路、市政和房建等3个一级施工总承包资质，参与海南交通设施、市政工程、水利工程等领域投资建设和城市综合体开发、棚户区改造、高端康养综合体等业务，并加强与海南省属国有企业合作。（海南日报）,yuncaijing
28769,2019-07-18,0.484689,中国铁建晚间公告，第二季度新签合同金额4213亿元，同比增长18.01%。,10jqka
60025,2019-07-18,0.677661,【中国铁建：上半年新签合同额7187亿元 同比增18%】中国铁建(601186)7月18日晚间公告，公司上半年累计新签合同额7187亿元，同比增长18%。另外，房地产板块方面，上半年签约销售金额398亿元，同比下降2.9%。（证券时报网）,eastmoney
51239,2019-07-19,0.86417,云财经讯，厄瓜多尔米拉多铜矿项目18日在厄瓜多尔南部萨莫拉－钦奇佩省正式建成投产。项目投产后预计可年采选矿石2000万吨，年产铜9.6万吨。米拉多铜矿项目由铜陵有色和中国铁建共同出资成立的中铁建铜冠投资有限公司进行投资开发。,yuncaijing
53145,2019-07-26,0.848856,云财经讯，中国铁建：联合体中标江河融合绿色智能产业园区基础设施建设项目一期工程总承包，计划工期二年，中标价约39.46亿元,yuncaijing
94362,2019-07-26,0.88507,  【中国铁建：中标逾39亿元工程项目】中国铁建公告，近日，公司下属中铁城建集团有限公司等组成联合体中标江河融合绿色智能产业园区基础设施建设项目一期工程总承包，计划工期二年，中标价约39.46亿元，约占公司2018年营业收入的0.54%。,sina
97880,2019-08-04,0.921816,【北京冬奥会重点基础配套设施宁远机场改扩建工程主体建成】记者4日从中国铁建股份有限公司获悉，2022北京冬奥会张家口赛区重点基础配套设施——宁远机场改扩建工程于完成主体结构，整个工程将于今年年底投入运营。扩建后的张家口宁远机场，登机口由原先3个扩展为14个，并开通夜间通航功能，同时增开多条新航线，旅客吞吐量由原来年30万人次提升为100万人次，远期计划达到260万人次。（新华社）,sina
98566,2019-08-06,0.93858,【中国铁建新签9.98亿美元海外合同】中国铁建公告，近日，公司下属中国土木工程集团有限公司，与加纳国家临床转化科学研究所及加纳阿芙拉姆和欧朋集团有限公司签订了建设2万套保障房项目设计、采购、施工（EPC)合同，工期24个月，合同金额9.98亿美元，约折合69.92亿人民币，约占公司中国会计准则下2018年营业收入的0.96%。,sina
98615,2019-08-06,0.879948,中国铁建：下属中国土木工程集团有限公司与加纳国家临床转化科学研究所及加纳阿芙拉姆和欧朋集团有限公司签订了建设2万套保障房项目设计、采购、施工（EPC）合同，合同金额9.98亿美元。,sina
55997,2019-08-06,0.866709,云财经讯，中国铁建：下属中国土木工程集团有限公司与加纳国家临床转化科学研究所及加纳阿芙拉姆和欧朋集团有限公司签订了建设2万套保障房项目设计、采购、施工（EPC）合同，合同金额9.98亿美元,yuncaijing
99901,2019-08-08,0.98896,【中国铁建与中国节能签署战略合作框架协议】7日上午，中国铁建与中国节能环保集团在中国节能大厦签署战略合作框架协议。中国铁建总裁庄尚标表示，中国铁建与中国节能同属中央企业，双方业务互补性很强，合作空间广阔。特别是在打好污染防治攻坚战的关键期，中国铁建愿意发挥在长江沿线的资源和技术优势，与中国节能密切协作，为长江生态环境治理提供快速、全面的各类施工建设保障及一站式综合服务。同时，中国铁建希望与中国节能在环保节能施工领域深度合作，共赢发展，推动双方战略合作迈上新台阶。,sina
56830,2019-08-08,0.990206,云财经讯，7日上午，中国铁建与中国节能环保集团在中国节能大厦签署战略合作框架协议。中国铁建总裁庄尚标表示，中国铁建与中国节能同属中央企业，双方业务互补性很强，合作空间广阔。特别是在打好污染防治攻坚战的关键期，中国铁建愿意发挥在长江沿线的资源和技术优势，与中国节能密切协作，为长江生态环境治理提供快速、全面的各类施工建设保障及一站式综合服务。同时，中国铁建希望与中国节能在环保节能施工领域深度合作，共赢发展，推动双方战略合作迈上新台阶。,yuncaijing
56770,2019-08-08,0.90195, 云财经讯，8月7日，中国节能环保集团有限公司与中国铁建股份有限公司签署战略合作框架协议。双方将共同探讨在生态环境保护、环境污染治理、流域整治、土壤修复、固废处理、烟气处理、重金属治理、水处理、可持续发展规划和环境信息披露咨询等方面的合作。,yuncaijing
34086,2019-08-08,0.846601,中国节能环保集团有限公司与中国铁建股份有限公司签署战略合作框架协议。双方将共同探讨在生态环境保护、环境污染治理、流域整治、土壤修复、固废处理、烟气处理、重金属治理、水处理、可持续发展规划和环境信息披露咨询等方面的合作。,10jqka
100250,2019-08-09,0.443315,中国铁建公告称，下属公司联合体中标山西运城颐和嘉年城项目14171亩土地一级开发整理及8000亩森林公园、5150亩霞飞湖开挖工程（EPC），中标金额49.67亿元。,sina
34359,2019-08-09,0.851055,中国铁建：近日，公司下属中国铁建港航局集团和中铁第一勘察设计院集团组成的联合体，中标山西运城颐和嘉年城项目“14171亩土地一级开发整理及8000亩森林公园、5150亩霞飞湖开挖工程（EPC）”，项目计划总工期1096天，中标金额49.67亿元。,10jqka
34382,2019-08-09,0.68059,"中国铁建：中标山西运城颐和嘉年城项目“14171亩土地一级开发整理及8000亩森林公园、5150亩霞飞湖开挖工程（EPC）”,项目计划总工期1096天，中标金额49.67亿元",10jqka
57128,2019-08-09,0.613393,云财经讯，中国铁建公告称，下属公司联合体中标山西运城颐和嘉年城项目14171亩土地一级开发整理及8000亩森林公园、5150亩霞飞湖开挖工程（EPC），中标金额49.67亿元。,yuncaijing
100650,2019-08-10,0.939682,【世界最大跨度不对称拱桥主拱合龙】10日从中国铁建股份有限公司获悉，张吉怀铁路酉水大桥主拱成功合龙，标志着这座世界最大跨度不对称拱桥施工迈过了风险最大、难度最大的阶段。张吉怀铁路全长246公里，设计时速350公里，计划2021年建成通车。届时从怀化到张家界时间将由3.5小时缩短至1小时。（新华社）,sina
35109,2019-08-13,0.726695,8月13日，中国铁建与中国银行在中国银行总行大厦签署战略合作协议，进一步深化银企合作，共同践行新发展理念。协议签署前，双方就进一步深化战略合作关系进行了深入交流。,10jqka
57883,2019-08-13,0.916583, 云财经讯，由中国铁建承建的深圳地铁5号线西延线工程开工建设，由中国铁建股份有限公司、中铁十四局联合体总承包的深圳地铁5号线西延工程，线路全长2.88公里，共设3座车站，预计2025年8月建成通车。（新华社）,yuncaijing
101552,2019-08-13,0.924297,  【深圳地铁5号线西延线工程开工】由中国铁建承建的深圳地铁5号线西延线工程开工建设，由中国铁建股份有限公司、中铁十四局联合体总承包的深圳地铁5号线西延工程，线路全长2.88公里，共设3座车站，预计2025年8月建成通车。（新华社）,sina
68570,2019-08-16,0.843082,【西部开发概念股拉升 基建头部企业有前景】昨日盘中，受《西部陆海新通道总体规划》利好消息影响，北新路桥、西部建设、天山股份等西部开发概念股强势拉升。民生证券分析师王介超认为，《规划》发挥多区域交汇的重要枢纽作用、完善西部基建。基建资金面改善，政策面持续释放利好，区域性战略升级有望带来结构性投资机会。未来几年将成为西部铁路、公路建设快速推进期，建议关注相关细分子行业头部企业及区域性基建头部企业，包括中国建筑、中国中铁、中国铁建、四川路桥等。(重庆商报),eastmoney
36526,2019-08-17,0.835324,中国铁建承建的莫斯科地铁第三换乘线西南段阿米尼至米丘林盾构区间右线顺利贯通，中国铁建整套盾构施工方案有效破解了4项重大风险源，在欧洲市场成功应用。据悉，中国铁建莫斯科地铁项目全长6.2公里，包含3座车站、4个盾构区间和9座隧道，预计20...,10jqka
103590,2019-08-17,0.940825,【中国铁建承建的莫斯科地铁盾构隧道贯通】 近日，中国铁建承建的莫斯科地铁第三换乘线西南段阿米尼至米丘林盾构区间右线顺利贯通，中国铁建整套盾构施工方案有效破解了4项重大风险源，在欧洲市场成功应用。据悉，中国铁建莫斯科地铁项目全长6.2公里，包含3座车站、4个盾构区间和9座隧道，预计2020年建成通车。它是中国在欧洲承建的首个地铁工程，开通后将对缓解莫斯科城区交通拥堵发挥重要作用。（国资委）,sina
59255,2019-08-17,0.950059,云财经讯，近日，中国铁建承建的莫斯科地铁第三换乘线西南段阿米尼至米丘林盾构区间右线顺利贯通，中国铁建整套盾构施工方案有效破解了4项重大风险源，在欧洲市场成功应用。据悉，中国铁建莫斯科地铁项目全长6.2公里，包含3座车站、4个盾构区间和9座隧道，预计2020年建成通车。它是中国在欧洲承建的首个地铁工程，开通后将对缓解莫斯科城区交通拥堵发挥重要作用。（国资委）,yuncaijing
106041,2019-08-22,0.958961,【 我国最长重载铁路开始动态检测 】 日前从中国国家铁路集团有限公司获悉，我国在建最长的铁路项目浩吉铁路（原称蒙华铁路）开始动态检测，试验车组对线路、通信、信号、接触网等系统进行动态测试，为全线10月1日前建成开通做好准备。据中国铁建电气化局技术人员介绍，浩吉铁路是我国第一条按重载铁路设计的货运铁路，开通后将实现一列车荷载160辆车厢的牵引能力，按每节车60吨运力计算，每列车将可以替代30吨的载货汽车320辆。浩吉铁路列车控制系统还试用了国产“北斗”导航系统。（经参）,sina
60974,2019-08-22,0.962231,云财经讯，日前从中国国家铁路集团有限公司获悉，我国在建最长的铁路项目浩吉铁路（原称蒙华铁路）开始动态检测，试验车组对线路、通信、信号、接触网等系统进行动态测试，为全线10月1日前建成开通做好准备。据中国铁建电气化局技术人员介绍，浩吉铁路是我国第一条按重载铁路设计的货运铁路，开通后将实现一列车荷载160辆车厢的牵引能力，按每节车60吨运力计算，每列车将可以替代30吨的载货汽车320辆。浩吉铁路列车控制系统还试用了国产“北斗”导航系统。（经参）,yuncaijing
38936,2019-08-24,0.967573,新华社北京8月24日电 记者从中国铁建股份有限公司了解到，依托中铁十四局集团有限公司，中国岩石力学与工程学会24日成立水下隧道工程技术分会，这是我国首个水下隧道专业学术交流和技术创新平台。进入21世纪以来，我国水下隧道建设迅速发展，尤...,10jqka
70793,2019-08-24,0.96496,【我国成立首个水下隧道技术创新平台】记者从中国铁建股份有限公司了解到，依托中铁十四局集团有限公司，中国岩石力学与工程学会24日成立水下隧道工程技术分会，这是我国首个水下隧道专业学术交流和技术创新平台。(新华社),eastmoney
61391,2019-08-24,0.957156,云财经讯，记者从中国铁建股份有限公司了解到，依托中铁十四局集团有限公司，中国岩石力学与工程学会24日成立水下隧道工程技术分会，这是我国首个水下隧道专业学术交流和技术创新平台。（新华社）,yuncaijing
107951,2019-08-27,0.955346,【江苏省委书记娄勤俭会见中国铁建董事长陈奋健】8月25日，江苏省委书记娄勤俭在南京会见了中国铁建股份有限公司董事长陈奋健一行，双方就深化合作进行了深入交流。娄勤俭表示，围绕高质量发展的目标，江苏正在大力推进现代综合交通运输体系建设，着力打造交通强省，希望中国铁建充分发挥优势，积极参与江苏重大基础设施建设，在深化合作中携手为落实国家战略作出更大贡献。（新华日报）,sina
71671,2019-08-27,0.95918,【江苏省委书记娄勤俭会见中国铁建董事长陈奋健】8月27日消息，8月25日，江苏省委书记娄勤俭在南京会见了中国铁建股份有限公司董事长陈奋健一行，双方就深化合作进行了深入交流。娄勤俭表示，围绕高质量发展的目标，江苏正在大力推进现代综合交通运输体系建设，着力打造交通强省，希望中国铁建充分发挥优势，积极参与江苏重大基础设施建设，在深化合作中携手为落实国家战略作出更大贡献。陈奋健表示，中国铁建将抓住用好重大机遇，创新思路举措，为推动江苏高质量发展发挥更大作用。（新华日报）,eastmoney
40386,2019-08-29,0.615044,中国铁建(601186)8月29日晚间公告，近日，公司下属中国铁建投资集团有限公司等组成联合体中标G3511菏宝线临猗黄河大桥及引线工程、运三高速三门峡公铁黄河大桥连接线工程PPP项目，项目总投资76.09亿元。,10jqka
72224,2019-08-29,0.620876,【中国铁建：中标76亿元PPP项目】中国铁建(601186)8月29日晚间公告，近日，公司下属中国铁建投资集团有限公司等组成联合体中标G3511菏宝线临猗黄河大桥及引线工程、运三高速三门峡公铁黄河大桥连接线工程PPP项目，项目总投资76.09亿元。,eastmoney
62952,2019-08-29,0.717518, 云财经讯，中国铁建(601186)8月29日晚间公告，近日，公司下属中国铁建投资集团有限公司等组成联合体中标G3511菏宝线临猗黄河大桥及引线工程、运三高速三门峡公铁黄河大桥连接线工程PPP项目，项目总投资76.09亿元。,yuncaijing
109335,2019-08-30,0.687997,  中国铁建：上半年实现净利润92.84亿元，同比增长15.93%。,sina
63495,2019-08-30,0.843557,云财经讯，中国铁建(601186)8月30日晚间披露半年报，公司2019年上半年实现营业收入3529.35亿元，同比增长14.23%；净利润92.84亿元，同比增长15.93%；每股收益0.65元。上半年新签合同额7186.97亿元，同比增长18.01%。,yuncaijing
